45
47
43
47
45
47
43
47
45
47
43
42
43
37
0
38
0
35
0
38
0
38
37
35
47
36
0
33
0
30
0
38
0
38
28
49
0
37
0
37
0
31
0
23
0
1
0
0
41
0
40
41
40
48
43
47
37
47
40
48
40
43
47
35
43
42
40
38
36
35
33
31
30
28
26
21
33
0
26
0
31
0
23
0
38
40
35
36
31
33
28
26
33
37
33
31
30
28
26
37
26
24
23
24
23
21
31
30
0
19
0
38
0
30
0
31
0
31
0
23
0
31
0
31
0
23
23
21
