72
0
71
0
0
0
67
0
74
0
71
0
67
0
74
0
71
0
67
0
72
0
67
0
64
0
70
0
67
0
64
0
70
0
67
0
64
0
69
0
65
0
62
0
59
0
62
0
65
0
69
0
67
0
65
0
67
0
64
0
60
0
57
0
